e;140318;'parler';1;4062
e;259820;'vivre&gt;160251';1;74;'vivre&gt;être en vie'
e;43601;'se reproduire';1;496
e;43253;'dormir';1;6518
e;124600;'mourir';1;2016
e;328779;'::&gt;14:27268&gt;29:69379';8;50;'rater [objet] examen'
e;258097;'faire un hors-sujet';1;50
e;126824;'être recalé';1;84
e;37151;'mélanger';1;658
e;195060;'::&gt;14:27268&gt;29:69379&gt;13';9;50;'Qui pourrait rater un examen ?'
e;327195;'::&gt;14:27268&gt;29:103230';8;50;'louper [objet] examen'
e;158081;'::&gt;14:27268&gt;29:103230&gt;13';9;50;'Qui pourrait louper un examen ?'
e;103405;'indifférence';1;610
e;14330;'satisfaction';1;614
e;254878;'_POL-NEG_PC';36;50
e;162761;'_INFO-SEM-PERS';36;732
e;250117;'_INFO-SEM-PERS-FEM';36;50
e;191669;'_INFO-SEM-LIVING-BEING';36;160
e;273221;'_INFO-WIKI-NO';36;50
e;438949;'_INFO-POLYMORPHIC';36;50
e;254877;'_POL-NEUTRE_PC';36;50
e;223172;'_POL-NEG';36;50
e;254876;'_POL-POS_PC';36;50
e;2585997;'_INFO-CNRTL-NO';36;50
e;241794;'_POL-NEUTRE';36;50
e;223173;'_POL-POS';36;50
e;323670;'femme politique française';1;24
e;2960354;'Laly';1;0
e;14316928;'Clothilde Ollier';1;0
e;14976056;':r10707304';10;0
e;14976057;':r9966617';10;0
e;16445395;':r433400559';10;0
e;16445994;':r433401159';10;0
e;16446074;':r433401239';10;0
e;16446255;':r433401420';10;0
e;16446505;':r433401670';10;0
e;16446698;':r433401863';10;0
e;16446859;':r433402024';10;0
e;16446999;':r433402164';10;0
e;16447167;':r433402332';10;0
e;16448305;':r433403470';10;0
e;16448650;':r433403815';10;0
e;16449339;':r433404505';10;0
e;16449539;':r433404705';10;0
e;16449694;':r433404860';10;0
e;16450828;':r433405995';10;0
e;16451103;':r433406270';10;0
e;16451398;':r433406565';10;0
e;16451659;':r433406826';10;0
e;12663448;'b26148a0040efe3f672c8cf6e053450c';200;0
e;12669036;'e45ce3cbf2347f8ad134b741aa84025c';200;0
e;12669038;'9db492c4f98934409d02ae5727968e83';200;0
e;12670800;'14d3c2134c6bdb74c188d8b4f6c6f07e';200;0
e;12670807;'8a6edb4fdcf4914b7cd2a5f1ab812ade';200;0
e;12679529;'a2d40d8957213493c0a84b25b3c14bd2';200;0
e;12679557;'8ce42dd3915892483f8d549ea9992a6c';200;0
e;12679934;'06b2bf57ce15421dcaf6847f07644c7b';200;0
e;12697343;'34fb05f56f09a36ba81941ebf942b537';200;0
e;12701950;'ce910e82858c332a59c9e6a8f2814bd4';200;0
e;12709187;'1b8a1990f5e9bc3889b2744188a7e238';200;0
e;12710846;'c48c1fb1ee3f02c714a833cdb0b6576b';200;0
e;12711540;'5c202c1d70e0cd56a39df56bb2cd9c22';200;0
e;12715923;'757dfb99801d2a3c322d9b340d7f693d';200;0
e;12718181;'18b733b762fc4b3d353723a360345ea9';200;0
e;12722889;'81704ba86620dfc489c4fbfdb7988125';200;0
e;12726701;'f7d015c30c82e748fb1f303160e6d284';200;0
e;12730729;'8f37a48191db8c3b5ceda8047be0d635';200;0
e;12763704;'e12603b66d3f6ff4a5effe9993da3223';200;0
e;12772166;'dd7b8ae0dd851659630782f31d297ff2';200;0
e;12784444;'8cc50045b89d9875c94753b6bb2dbe94';200;0
e;12784452;'716a86301de40f86acdda3edd780b8bc';200;0
e;12864540;'8b03c27c4c502056fb1f7ce2c8537030';200;0
e;12904131;'4d982b163b79d7cfb2915fb5ec9cdaf8';200;0
e;12984630;'e223d7d7440eec698f3ea56417d8842f';200;0
e;12984681;'99a2f61f503950bd1411e8f2a401954c';200;0
e;12984750;'816f240d6ba9c2390cb7d2030c54d3f7';200;0
e;12990243;'8462dc4eb237c1028f2286a30174465a';200;0
e;12995269;'e59e9c25bd2db6cf006195856bfdad15';200;0
e;12995296;'e6d8ef99b876d7d6c8cb9a21416bb977';200;0
e;12995356;'472c71b4799826c051c1891984aed60b';200;0
e;12995378;'60ae924bfae00425b30bf8700a86e580';200;0
e;13100746;'6887dedf4e08ca28b25f92c87d0a9c4d';200;0
e;13299891;'e0458dfd6fc4da7498d22837562b0770';200;0
e;13300024;'229a77c1836329157b372f14e7cb67ce';200;0
e;13300624;'b5ca14302411bfae0890a858fbfff58e';200;0
e;13300663;'7a3d26adcd6d7b50a4e464ce5f0d5ac1';200;0
e;13429484;'b10257f9959a8c4cb0d2dc3ff7c11ab0';200;0
e;12665022;'2097e6b7979cb71a607ee4bdfc3d76da';200;0
e;12664998;'9407203968fc8468fcaf6188e5a95f69';200;0
e;12665016;'7c810c5db90b20e50300edce6a94d2bc';200;0
e;12665017;'cd71d709f86345a1b83fbe303807820f';200;0
e;12665023;'fc9b58ee832676bebad3210ac31bfaef';200;0
e;12691089;'08ccf9a22b72b8b820204c4a47e29aa4';200;0
e;12710977;'0d0a178667f5fc6f6e19e9a45b7ded0b';200;0
e;12710993;'f3522d192fd6ff53915d1cc7ae170930';200;0
e;12711455;'18b84fa94377ccef822ccbba0fbaa1ef';200;0
e;12711471;'ba41c52fdc26568fea4f4826cfebd85d';200;0
e;12720268;'f326b34cfd537328341dba7ced08c312';200;0
e;12769575;'ebf37eb0135e9757060d21755e2726cc';200;0
e;12812906;'9b4c56d516e5d0f49e1779a416b29989';200;0
e;12864832;'2ec9f567997da522cc91c3ac9e7c2494';200;0
e;12979356;'1ed6129c453a1369a9b9da18d54c0768';200;0
e;13547857;'24d2a3badbbb3922a124fbb46dc97a97';200;0
e;13547911;'98b90dc85be561b8c1985bc7e13c26ac';200;0
e;13547914;'c86fa5af6366dd37dc7515ea45634a15';200;0
e;13547989;'bd91473154723dcb8a483a42d1ffe1bb';200;0
e;13628282;'cb7dbc71f6c5c666bac9677d5eea8a81';200;0
e;13644480;'30778270b021aa4f52ef65877b474118';200;0
e;13683603;'94ca78239f18752f19a1cb7d0a8e3ac3';200;0
e;13991959;'b49d827e34e17b6cd11b2196fb7f1826';200;0
e;14002493;'1767b71bae5817d5e961878383272079';200;0
e;14051859;'1e6bf4aeca41938c445483395ace9b25';200;0
e;14093981;'cbd2c1a63a7b0fd2618afac4aa2f5e8f';200;0
e;14130233;'c5e981a1185f1aa1bb2703e1de749c03';200;0
e;14153524;'e374f14e828bff67e836f4ecd1164a7b';200;0
e;14172605;'e8b772f3e0722bbca1419b3fe895c540';200;0
e;14474518;'771a98442cf10ced4047ab74392c1c96';200;0
e;14462488;'0079e7d174654be263923b7efd1cb201';200;0
e;14733890;'dd48439d38b8dbf152bb1fd9a9ed3975';200;0
e;14744620;'6736759e126b6d53f3df8b7bfd8c28a9';200;0
e;14744769;'08ca41122632253b01071c7943281ef3';200;0
e;14755562;'2f753bdcef6ec530c9c77b42bafd1763';200;0
e;15684557;'d3146536a00b4744a6749388866a667e';200;0
e;15788299;'d22df75233a22e9128a7e686c317efe4';200;0
e;15788721;'7796bba805c83a5a13e4a1f5631f35c4';200;0
e;16172827;'2c2c261ac3570035e27f962d4a875aa4';200;0
e;16182653;'59e87fc0c71b8fbd8ceaaf8071660eb7';200;0
e;16242627;'d47966959d41687aa1bb352acb0db1a8';200;0
e;16391588;'e2086d969a56fabb3a555a50c430d34d';200;0
e;12711734;'c9c15df21925f8731a60cc0dd20145d6';200;0
e;12769914;'ab3c484cc04a7673be6ddedc604b7039';200;0
e;12882811;'c5f4b722733c134e04513780f0e4fe0d';200;0
e;13628403;'f8a009105ee476a2825c693c3151cfa9';200;0
e;14036186;'3718a66a7f19b74591e770c439c77b30';200;0
e;14326181;'b7c7254a8995c31d947cf7ec42a1501c';200;0
e;14466845;'2269c8c0871af95e427816e7c15ad655';200;0
e;12721637;'91ce253ee17bbb94f919a0eb34809679';200;0
e;12721639;'3a6bfbe8d08eb0b0ad4a59adfc60d2d7';200;0
e;12921932;'umls:CL525069';444;0
e;2983124;'_SW';36;50
e;187499;'Corinne Lepage';1;20
e;599673;'candidates';777;4
e;14530403;'présenter sa candidature';1;20
e;14731045;'SE-EELV';1;6
e;154413;'Ségolène';1;58
e;15240604;'en:candidate in contention';1;0
e;15266626;'en:candidate for the PS primaries';1;0
e;15240554;'en:candidate for the baccalaureate';1;0
e;15416604;'candidat à un jeu';1;0
e;15580302;'en:games contestant';1;0
e;103664;'voter';1;540
e;15099;'souhaiter';1;400
e;166203;'Sarah Palin';1;50
e;230808;'Sophie Favier';1;2
e;6066367;'baie de Tokyo';777;0
e;12881916;'Martine Brunschwig Graf';777;0
